"word_freq_make","word_freq_address","word_freq_all","word_freq_3d","word_freq_over","word_freq_internet","word_freq_order","word_freq_mail","word_freq_receive","word_freq_will","word_freq_people","word_freq_report","word_freq_addresses","word_freq_business","word_freq_email","word_freq_you","word_freq_credit","word_freq_font","word_freq_money","word_freq_george","word_freq_650","word_freq_lab","word_freq_labs","word_freq_telnet","word_freq_857","word_freq_data","word_freq_415","word_freq_85","word_freq_technology","word_freq_1999","word_freq_parts","word_freq_pm","word_freq_direct","word_freq_cs","word_freq_meeting","word_freq_original","word_freq_project","word_freq_re","word_freq_table","word_freq_conference","char_freq_.","char_freq_..1","char_freq_..2","char_freq_..5","Output"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0,"1"
0.16,0,0.67,0,0.16,0.84,0.16,0.5,0.33,1.51,0,0,0,1.68,0.33,2.18,1.68,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.19,0,0,"1"
0.5,0,0.5,0,0,0,0,0,0.5,1.01,0,0,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0.089,0,0,"1"
0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0.59,4.76,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0,0,0,1.2,0,0.4,0,0.8,0,0,0,1.6,0.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0.41,0,0.41,0,0.41,0,0,0,0,2.07,0,0,0,0,0,7.05,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0.38,0,0,0,0,1.14,0,0,0,0,0,0.76,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0.299,0,0,"1"
0,0,0,0,0.4,0.4,0,0,0.4,0,0,0,0,0,0,4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,1.12,0,0,0,0,0.56,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0.101,0,0,"1"
0,0,0.8,0,0.16,0,0,0,0,0.64,0.8,0,0,0.16,0.16,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0.215,0,0,"1"
0,0.39,0.39,0,0,0.19,0,0,0.39,0.39,0,0,0,0.19,0.39,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.128,0,0,"1"
0,0.39,0.39,0,0,0.19,0,0,0.39,0.39,0,0,0,0.19,0.39,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.128,0,0,"1"
1,0,0.33,0,0.66,0,0,0,0,0.33,0.66,0,0,0.66,0,2.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0,0,0,0,0.82,0,0,1.65,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0,"1"
1,0,0.33,0,0.66,0,0,0,0,0.33,0.66,0,0,0.66,0,2.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,"1"
0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0.5,0.46,0.34,0,0.03,0.19,0.57,0.65,0.3,0.73,0.65,1.27,0.03,0.42,0,3.08,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.011,0.077,0,0.125,"1"
0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,1.38,0,0,0,0,0,0,1.38,0,0,0,0,4.16,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0.215,0,0,"1"
1,0,0.33,0,0.66,0,0,0,0,0.33,0.66,0,0,0.66,0,2.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,"1"
0,0.29,0.72,0,0,0,0,0.43,0.29,0,0.14,0,0.14,0,0.72,0.58,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0,0,0,0,0.046,"1"
0.36,0,1.09,0,0,0,0,0,0,0.72,1.81,0,0,0,0,0.72,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.126,0,0,"1"
0,0,0.27,0,0.81,2.98,0.54,0.81,0.27,0.54,0.27,0,0,1.63,0.27,2.17,1.35,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,"1"
0.39,0,0.39,0,0.39,0,0,0,0,0.39,0.78,0,0,1.17,0.78,3.13,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0.56,0.56,0,0,0,0,0,0,0.56,0.56,0,0,2.82,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0,0,"1"
0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0.67,0.67,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0.62,0,0,0,0,0.62,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,"1"
0,0,1.68,0,0,0,0,0.33,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.06,0,0,"1"
0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0,0,0,1.31,1.31,1.31,0,0,0,0,0,1.31,0,1.31,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0,0,0.45,0,0,0,0,0,0.45,0,0,0.45,0.45,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,"1"
0.42,0,0,0,0.85,0,0,0.42,0,2.13,0,0,0,1.7,0,0.85,0,0,0.42,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0.27,0,8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0.232,"1"
0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0.21,0.21,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.183,"1"
0.46,0,0.46,0,0,0.46,0,0,0,1.38,0,0,2.31,0.46,0.46,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0.49,0,0,"1"
0.14,0.14,0.29,0,0.29,0.29,0,0,0.29,0,0.14,0,0,0.29,0.43,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.58,0,0,0,0.024,0,0,"1"
0,0.34,0.68,0,0,0,0,0.34,0,0,0,0,0.34,0,1.37,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0,0,"1"
0.46,0,0.46,0,0,0.46,0,0,0,1.38,0,0,2.31,0.46,0.46,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0.49,0,0,"1"
0.62,0,0.62,0,0,0,0,0,0,3.1,0,0,0,1.24,1.24,5.59,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0.71,0.35,0,0,0,0,0,0,0.71,0,0,0,0,1.42,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,"1"
0,0.3,0.61,0,0,0,0,0.45,0.15,0,0.15,0,0.15,0,0.76,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.049,"1"
0,0,0,0,0,0,0,0.57,0,1.15,0.57,0,0,0,0.57,4.62,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0.52,0,2.38,0,0,0,0.52,0,0.26,0,0,0,0,0,0,1.32,0,0,0.52,0,0,0,0,0,0,0.26,0,0,0.26,0.26,0,0.52,0,0,0,0,0,0,0,0,0,0.656,0,0,"1"
0.17,0,0.08,0,0.08,0.42,0.08,0.08,0,0.6,0.17,0.17,0,0.17,0.08,1.2,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0,"1"
0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.357,0,0,"1"
0,0,0.54,0,0,0,0,0.54,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0.096,0,0,"1"
0,0,0,0,0.78,2.34,0,0.78,0.78,1.56,0,0,0,0.78,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0,0,0,2.04,0,0,1.02,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0.44,0,0,0,0,0,0,0.44,0,1.34,0,0,0,0,0,4.03,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0.072,"1"
0,0.66,0.66,0,0,0,0,0,0,0.66,0,0,0,0,1.32,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.053,0,0,"1"
0,0,0,0,0,2.04,0,0,1.02,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0.34,0.25,0.25,0,0.43,0.25,0.08,1.46,0.34,0.51,0.94,0,0.17,0,0,3.01,0,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.048,0,0.113,"1"
0.34,0.26,0.26,0,0.43,0.26,0.08,1.47,0.34,0.52,0.95,0,0.17,0,0,3.03,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.048,0,0.064,"1"
0.43,0,0,0,0.87,0,0,0.43,0,2.18,0,0,0,1.74,0,0.87,0,0,0.43,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0.44,0,0,0,0,0,0,0.44,0,1.33,0,0,0,0,0,4.46,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0.072,"1"
0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0.059,0,0,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0.41,0.53,0,0.05,0.05,0.11,0,0,0.17,0.05,0,0,0,0.53,1.19,0.35,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.01,0,"1"
0,0,0,0,0,0,0,0,0,3.12,0,3.12,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
2.12,0,0,0,0.53,0,0,1.59,0,1.59,0,0,0,0.53,0.53,6.91,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0,0,"1"
0,0,0,0,0.46,0,0,0,0,0,0.46,0,0,0.46,0,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,"1"
0,1.12,0.56,0,0.56,1.12,0,0,0.56,2.25,0,0,0,0,1.12,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,1.32,0,0,0,0,0,0,0.66,0,0,0,0.66,0,5.29,2.64,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0.8,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,"1"
0,0.29,0.87,0,0,0,0,0.43,0.14,0,0.14,0,0.14,0,0.72,0.43,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.046,"1"
0.17,0,0.08,0,0.08,0.42,0.08,0.08,0,0.6,0.17,0.17,0,0.17,0.08,1.2,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0,"1"
0,0,0,0,0,0,0,0.81,0,0.81,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,"1"
0.54,0,1.08,0,0,0,0,0,0,0.54,0,0,0,0.54,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,"1"
0.17,0,0.08,0,0.08,0.42,0.08,0.08,0,0.6,0.17,0.17,0,0.17,0.08,1.2,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0,"1"
0.53,0,1.07,0,0,0,0,0,0,0.53,0,0,0,0.53,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,"1"
0.51,0.51,0,0,0,0,0,0.51,0,0,0,0,0.51,0,2.07,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,"1"
0,0.54,0.54,0,0,0,0,0,0,0.54,0.54,0,0,3.29,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,0,"1"
0,0,0.38,0,0,0,0,0.77,0,0.38,0,0,0,0.77,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0.061,0,0,"1"
0,0,0.39,0,0,0,0,0.78,0,0.39,0,0,0,0.78,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.062,0,0,"1"
0.43,0,0.43,0,0,0,0,0,0,0.43,0,0,0,0.86,0.43,1.29,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,"1"
0.45,0,0,0,0.45,0.45,0,0.22,0.22,0,1.6,0,0.45,0.91,1.83,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.037,0,0,"1"
0,0,1.12,0,0,0,0,0.56,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0.102,0,0,"1"
0,0,0.55,0,0,0,0,0.55,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0.099,0,0,"1"
0,0,1.31,0,0,0,0,0,0,0.65,0,0,0,0,0,5.26,1.97,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0.61,0,0,0,0,0,0,0,0,0,0,1.23,1.85,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,"1"
0.22,0.22,0.22,0,0.22,0.44,0.22,2.88,0,0.88,0.22,0,1.11,0,0.44,3.33,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,"1"
0.34,0.42,0.25,0,0.42,0.25,0.08,1.63,0.34,0.51,0.94,0,0.17,0,0,3,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.063,0,0.079,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0.54,0,1.08,0,0,0,0,0,0,0.54,0,0,0,0.54,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,"1"
0,0,0,0,0,0,0,0,0,0.62,0,0,0,1.25,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1.81,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,"1"
0.07,0.02,0.15,0,0.2,0.02,0.15,0,0,0.25,0.25,0.07,0,0.22,0,0.05,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0.05,0.3,0.02,0,0.02,0,0,0.02,0,0.02,0,0,0.011,0.022,0,0,"1"
0.07,0.02,0.15,0,0.2,0.02,0.15,0,0,0.25,0.25,0.07,0,0.22,0,0.05,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0.05,0.3,0.02,0,0.02,0,0,0.02,0,0.02,0,0,0.011,0.022,0,0,"1"
0.17,0.26,1.07,0,0.62,0.17,0.62,0.8,0.26,1.25,0.17,0,0.62,0.08,1.43,2.5,0.17,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0,0.066,0,0.013,"1"
0,0,0.48,0,0,0,0.48,0,0,0,0,0,0,0.96,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0.133,0.066,0,"1"
0.46,0,0.46,0,0,0.46,0,0,0,1.38,0,0,2.31,0.46,0.46,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0.49,0,0,"1"
1.03,0,0.68,0,0,0,0,0.68,0,0.68,0,0,0.34,0,0,5.86,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,"1"
0,0,0.18,0,0,0,0.54,0.36,0.36,0.9,0,0.36,0,0,0.18,2.7,0.18,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0.18,0,0,0,0,0,0,0,0,"1"
0.26,0.26,0.52,0,0,0.13,0,0.26,0,0.78,0.26,0,0,0,0.26,2.61,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0.021,"1"
0,0,0.32,0,0.65,0.32,0,0,0,0.32,0.32,0,0,0.32,0,2.28,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.104,0,0.052,"1"
0,0,0.32,0,0.64,0.32,0,0,0,0.32,0.32,0,0,0.32,0,2.27,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.106,0,0.053,"1"
0.19,0.19,0.39,0,0,0.59,0,0,0,0.39,0,0,0,0.39,1.37,4.52,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0.46,0,0,0,0.46,0.46,0,0.23,0.23,0,1.61,0,0.46,0.92,1.84,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0.037,0,0,"1"
0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0.121,0,0,"1"
0,1.49,0,0,0,0,0,1.49,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0.171,"1"
0,0,0.16,0,0,0,0.5,0,0.16,0,0,0,0,0,1.5,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.022,"1"
0,0,1.1,0,0,0,0,0.55,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0.097,0,0,"1"
0.16,0.32,0.65,0,0,0,0,0.49,0.16,0,0.16,0,0.16,0,0.81,0.32,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.08,"1"
0,0,0.72,0,0,0,0,0.36,0,0.36,0,0,0,0.72,0,0.72,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.265,0,0,"1"
0.84,0.84,0,0,0,0,0.84,0.84,0,0.84,0,0,0,0.84,0,0.84,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0.17,0,0.08,0,0.08,0.43,0.08,0.08,0,0.6,0.17,0.17,0,0.17,0.08,1.2,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0,"1"
0,0.54,0.54,0,0.54,0,0,0.54,0,0.54,0,0,0,0,0.54,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0.157,0,0.078,"1"
0,0,0.42,0,0,0,0,0,0,0.85,0,0,0,0,0.85,4.7,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0.248,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,"1"
0,0,0.45,0,0.22,0,0.67,0.45,0.22,0.9,0,0,0,0,0,1.35,0,0.22,0.22,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.064,0.258,0,0,"1"
0,0.55,0.55,0,0.55,0,0,0.55,0,0.55,0,0,0,0,0.55,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0.159,0,0.079,"1"
0,0,0,0,1.12,2.24,0,0,1.12,1.12,0,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0,0.32,0,0.65,0.32,0,0,0,0.32,0.32,0,0,0.32,0,2.28,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.105,0,0,"1"
0,0,1.43,0,0,0.71,0,0.71,0,0,0,0,0,2.87,2.87,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
0,0.55,0.55,0,0.55,0,0,0.55,0,0.55,0,0,0,0,0.55,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0.159,0,0.079,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0.291,"1"
0,0,0.47,0,0,0,0.47,0,0,0,0,0,0,0.95,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0.131,0.065,0,"1"
0,0,0.15,0,0,0,0.63,0.15,0.15,0,0,0,0,0,1.27,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0.15,0,0,0,0,0,0,0,0,0.088,0,0.022,"1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0,0,0,0,0,0,"1"
